PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66
-33.36763724976885,-27.601398998415366,50.92606167129248,4.524792444102251,21.690513115160336,-5.2303005777883405,-22.937717329646613,-6.096535264140438,-17.6805788008211,-14.793062388732071,2.339631380802133,19.66744571156039,-11.49858974146796,-16.37860973490581,14.97177555723602,7.302398958555988,-1.38825015191307,10.778980699696033,7.102219498856556,-4.360134312373844,-9.993186856441529,-5.90175043551046,11.634519554453183,0.4862188502658738,-6.590888863971288,-3.6491755597241795,1.6641297404862279,1.1244878882263685,5.788871071058694,2.249695909800668,-0.3518677608312763,-0.7656391107862708,-9.796684287103528,-5.19386897369974,-1.022110579424508,0.21198493873642052,-2.194915188778689,-0.6139092924256486,1.3762406104774816,-4.643764337974359,3.115568586820029,1.363145966519604,-4.937170416680804,-4.052284395135673,-2.5760100349001944,2.845750836629986,5.412451149786955,2.307637687657238,-3.2880273676934495,-2.606646021281847,0.4145595408844658,-5.164684314416292,5.402748578647861,7.271831553148316,-1.4647214280291398,2.7643098525436804,-6.532197498040249,0.20474371616697856,1.759058949661359,4.68032589872143,0.17692679135492279,-0.3621790830968035,0.995677983768486,1.8479909602830067,4.424423747109283,-2.192044655009617
-41.48310326225135,-36.991283993876195,36.45687416073452,-1.0473508475723825,10.531343025698865,-0.7337037318598828,-4.642888094065753,32.00915597592881,-1.3333519196323533,-16.575701385026054,-4.517289143946041,-7.915806346024614,-1.197685550023906,-22.067339940088697,-3.883377495524408,14.930626615419463,8.116157552406321,5.6528093795248395,21.905091641332255,-3.38690766836493,-12.13634122178819,-7.495897965215037,9.20886085801121,2.032557070474881,-16.404170320277963,9.0375952062929,2.102127183161,-1.8259627256889466,4.791243123562774,8.618479191992874,1.5559405253893948,-2.4800058147460105,-18.784954411875663,-4.480817878371409,7.4619662711664585,0.4864667121419368,-7.769655140719648,1.3772495938192748,5.0910650500137455,-2.6441796028213633,-1.35116999909316,-3.5598183773046874,4.4355050021788305,-1.0942069907269492,2.0180822916040153,-3.2488570910089405,2.65426577499513,-8.438641012456346,0.05312227503762449,-10.094248729350284,0.976674774081141,2.8511746370765003,8.399278960990092,-2.6813738561055054,3.9828043442355456,1.386419382302703,5.818545376955552,-1.058664521095543,5.9651892935363104,-2.3802374764055676,-3.471155327933307,2.9753850656358263,-7.18053200635245,-3.0677971493555085,-1.0054613573507127,0.2357317268872468
-41.32311415141627,3.803540701467005,36.12911396715055,0.5466588998804803,48.14453590766068,0.6569954788490343,-38.721731393593686,-28.88994527773087,2.3399655395842767,-17.588164279226607,-0.38948254315899083,5.7479427309274165,-0.29852517573561654,-3.943176078150477,-0.8896624873607601,-4.555366297550751,0.4881860053279558,-10.305637163619549,0.9828507853702512,0.6213967635547908,2.192750254347784,-0.49519998216106265,-1.6542562990651433,-0.0459755878541656,1.2053599652739633,1.1283753586449525,-0.43866888306254886,-4.054759511738921,-2.7844362274696186,1.7418532585823694,1.0131720767602181,-0.2186116675742173,1.0651251007409945,-0.9997648248447619,0.4492226156535619,0.9943157599493139,0.45910465571704295,-3.025989800923037,0.6185767462421422,-0.1401501019199818,-0.8795113613389852,-3.7887409045980953,1.0536312504466083,-0.3807281637611247,2.6154591862325316,-1.7775378424613613,0.11984406606180646,0.783862251330489,0.20218031243032997,-0.9078338476397408,1.8944278591838826,1.9003356209615268,0.8918988170480421,-1.3297513307397508,-2.0427919324296444,0.7042908151779762,1.5409351493927035,-0.4279607744473939,-1.7385848523320473,-1.122057091198238,1.6694556865580912,2.651565128992165,-3.0422884417088976,1.9818699654494671,-3.466912787195841,-1.6217467183166556
-40.05457205388744,-9.754503798131429,32.010383220347336,4.963027388930225,37.26609774538631,11.03563072774455,-5.414538011491633,38.98444586800089,1.8204504701791195,-3.2798413917809603,-7.632914831346012,2.0444185286874546,2.4228062172356095,2.2809231935640315,18.50919259695841,3.5311622140437997,-18.28077389306145,-20.044325647303012,-12.95431760670637,4.312170900361566,4.45497988642641,2.7419878699866347,-9.055953028164481,-0.11075703105374478,-1.345092750218606,3.0787163011225704,1.2079082791376574,-2.3034684657128532,-5.419189153328845,-6.4926528738403375,-2.0130773298791977,3.391178586489622,7.937030313658101,2.0978229703658906,0.6632738999656105,-1.467021710060663,2.1034646256274794,-0.6745977161360801,4.868883458525937,1.4873672009338474,-0.8271295702928563,-2.893303290069043,0.6352781211247847,3.487573893465484,1.7248080878504903,-4.749289603822316,-0.37916980680095436,4.688306205516368,-1.50818762446221,-2.473029778519169,-1.0985723827206975,2.3905886175243647,-2.0428366698123,-3.3294466077742566,-1.821511101569529,-2.455527214915074,0.2488803422243134,-1.109114521234115,1.7022714039747824,-3.243618116472283,2.9509549607058148,3.1036760766898244,-1.7855952117694112,-0.0576484373397657,-2.8568597803686497,0.4979628588514956
-36.14650472977116,-19.70378063662296,44.331294571608176,6.83324451866572,27.495327388177415,6.149117511584838,-11.545229619387216,43.56225764949033,-4.060762669435482,-1.05714928978695,-8.68804715589655,13.208915138174744,2.720111039631708,4.734037658098415,21.368349528950812,4.2146111694514365,-14.631215645691691,-13.1252562994369,-9.973221693055633,-1.1358412235322886,3.2458589030975595,-1.423018488489601,-5.33283593360226,3.380128371138913,-10.229334002786867,0.9368237535963437,4.505443680139274,0.14579936278155384,-1.620550522294337,-3.4964761658433208,-2.6906943938155825,3.418838651973329,7.255043688798337,-0.19997284765317705,2.276605800091236,-9.155741445773916,4.281391355336922,-2.833725359106617,-0.6420032898147012,-2.6147074290866934,4.226322141866389,4.103467970470024,-0.400549413891562,4.32319414312649,-1.42903843434029,-2.31182678028387,3.5137109463617064,3.119799483165414,-1.9471421575094938,1.770522256151875,-0.44936186678977685,-4.5546362299204395,-0.7871596594865139,-2.3424428695656343,-1.3366170018068917,0.45448030520201266,1.2376544553390145,-0.4587940803419966,2.777874741299386,-5.316936931305929,-0.7607458974477558,2.6533278476558264,-0.6811823530982035,1.4759540542156036,-5.564674323825573,-4.241114786706122
-40.21452240683508,5.935034673251876,29.77333542724502,2.0714922521142487,51.2306830743943,1.2223083498942942,-36.91391716507269,-22.704522749936487,-0.5183614127174869,-22.200739056820677,4.008496857326345,13.03916298705903,1.8749938617034623,-5.914315489377499,-0.6672317881810788,-0.9419536641955747,2.7958249769406947,-2.297335652214435,0.2408265968567928,1.9239715468354317,2.4063499282124945,0.7528751045353087,-2.85107097638566,-0.6693653547085405,2.1486721765010706,2.22827094457181,4.787634011464364,-0.9864897921272171,-2.9073061376778524,-1.7404693396990967,-0.13703545504932327,1.373270428019362,-2.4710200374971367,1.208117757575202,-3.6203440775442663,0.6615433198558728,-0.1516505154809356,0.6905084977134313,-0.9590772566017414,1.4561067579584028,-1.1355523518866504,-0.17215550448236122,2.6495744480818573,1.114928536022153,1.7198153190916106,0.07856272152542831,-1.1149094600094955,-0.8815948369712111,-0.5121845169311084,-1.824339825728572,1.1995382062412676,-0.9321651400300633,-1.2379717093748053,-0.5822116548880342,-0.22368751409564736,1.0373712535960047,0.06832016551974628,0.8395743352136948,-0.1367852043816023,-2.514874395705042,-1.1787370987758123,0.5034036319324715,-1.3075669101184946,-0.01069354541450533,-1.2905317739371815,2.1013949833995413
-32.594233327477134,-11.282289032739778,14.299587477853294,25.352315328193175,34.41661518522402,19.982168670882245,14.389297122897032,40.28106397650737,-15.121432864621294,-17.463722761063206,6.5085188895332635,10.742906066969335,-15.47636483400491,-16.098952807350397,30.213543489124056,9.814606866881727,-14.440668740634155,-0.9199076971633019,-3.7324248320513345,3.949636870657345,-1.4705648592317586,-7.071370127165556,-3.7217760130380166,-12.6360638555622,-7.726243788229405,1.9342882579214784,-11.206758785738195,-5.467885522105696,-5.033795132393671,0.1874744217698518,-1.8254580023157785,-4.2225433690496414,4.356922323491039,-2.780529568303151,-0.053286678487384234,-2.2485307732516637,1.8814255461182372,0.03351813811132873,-12.98055576921617,5.52679217674014,-5.047815964722228,4.139069063274387,-6.471605535886075,-4.2328531897763035,-2.9739169408636297,10.276198465134692,-6.6176116009078925,2.0105692859908397,7.921241045542712,10.674789050191764,0.12364710554413831,-3.6922272446801565,2.9777369349726435,5.732969592296177,1.2775538619657247,-1.9733615785980412,7.891102201047613,13.714588743774879,3.2980096529052085,8.871964946623295,0.2302007223259783,-3.138127100878614,2.659630810821994,2.4335925232286306,3.649889622324883,0.8841587952174922
-42.583783324158404,2.6473839149348515,37.908110565067105,2.14048579404159,47.68715359489248,-1.410013850132063,-34.54542186994016,-21.147585624950118,-2.248506144087416,-19.355054754869816,2.0708421817153195,14.247686186124662,-2.26771609187912,-6.502268749070539,-0.29882265313799034,-5.465101171748319,3.6171515956388336,-5.791266996176295,2.4753377428530765,0.8445386091312969,3.3417286009993132,-0.5827039154218235,0.8153579929086752,-1.8702185988331648,5.002797623640523,0.34302876420626455,1.2002041398687144,-3.008338803461866,-0.5485057029426708,0.7304177799963247,0.8581240440893414,1.6214564352751273,-1.5141650219881033,1.8518811727245041,-2.1538091493439238,2.3587632552268465,-3.0234185929154034,-1.2936181098197326,-0.8080304462005733,-2.7832894768295637,-1.0472958721167118,1.3470179622718077,1.3345260121240285,0.7829785972086476,0.18997682091223395,1.82639691831705,-0.3812107710167167,-1.9411658629213058,1.9000197608316522,-0.8872398293661851,2.0597775919241665,-0.37467770389483673,1.4255188251255237,1.0095680858636242,0.252560841066129,-2.0696224795719522,-0.9043155339441198,-0.11431386022663237,-0.8972204840743194,-0.5677781870509466,2.333526522535859,0.9248746820409194,-0.3261091861651618,1.556170460493676,-0.8553025818471435,0.05443911815667717
-32.465606460405766,-27.59557835700515,46.80108137826818,4.794052717503079,9.856735616138552,8.79603955611623,16.696940565417208,39.59910107003101,-7.130114209041148,-7.2769205073599705,-2.8098650507243192,4.689951621704739,-10.298457726470854,-7.517369524798624,10.68075305466273,9.150606945292456,-6.983018416879568,-5.5498504524110475,0.8453282822201144,-3.5736734152751377,-4.256308519849115,-1.4925346095071537,5.91511193322472,0.28276607900041406,0.18296897174152324,0.5442524052125354,4.157050532915887,-1.3091309277134136,3.484710325267886,10.670211299071031,-5.175361001395617,-7.391446300228568,-9.02681398063177,-6.271763149669031,-4.21492158502993,10.295235308425363,4.833497210738132,-3.8497630035671397,1.465355900568743,-1.495619008405348,6.566520222265165,3.235209843902694,-1.1336512705209838,-2.667942906742785,9.32141705030778,-3.4291337381850417,-7.455641208093803,-2.2873292406536656,7.317378313186187,-1.8157645287581534,-0.6388322351581261,4.203813787377659,3.0275728948153913,-1.883576128501761,2.1174453184908186,3.598255818004058,6.296310413002524,-4.919422839014274,-0.6090458476959609,-5.86987993256037,-0.7231539227669542,-5.1405613558551595,3.940497026612395,-6.637575155282808,-4.57113012546718,-4.536244752926285
-42.54027825917811,1.5585022378833222,37.09160363767787,0.6245207095019604,44.54721213440784,0.9599772892533014,-40.56250873700187,-23.34760892700002,3.5620115049875833,-20.238929840774286,-5.644717811849914,15.915704713247171,0.8562567887998248,-5.231949562091907,0.38789672760929006,-3.001698928949834,0.8570597886010961,-5.992114917925403,2.860488273846363,-0.7018343639768369,0.4092938850324643,2.1169113434942384,1.361176113232592,5.0765619002776114,3.921937006975063,-0.4621347053760875,2.4546870751046903,0.19839106955521238,-1.399356514506823,-1.0231661501073273,0.6106098706748959,-0.5331235907419534,-3.273237406543501,-1.204636645674229,-0.30320865206812814,0.056788792090470816,-0.25446909005555873,-1.4214383175982308,1.7292048848424655,-1.0832816984553357,-0.5117886770873475,0.415827600404288,1.7829788365969796,0.5194955116673277,0.9429684068555382,-3.0351549278428562,2.485524113941864,0.48657860622175647,0.5370118359001156,-2.0966419386478634,3.2982673000713456,2.029799134878991,-1.4513936199410562,3.899878779925959,0.40881162018293854,-0.19475530486876774,-2.568834537961282,-0.9115834939119879,-1.9631215846971248,1.622277388624729,0.5144628087039131,-1.3624441604790334,1.201281800417782,0.24332140086740286,-0.3605819817508494,0.8851885504109477
